Transaction ID,Transaction Date,Store ID,Region,City,State,Product ID,Product Name,Category,Type,Cost per Unit,Price per Unit,Quantity Sold,Total Cost,Total Revenue,Profit
36379,9/12/2021,S006,Central,Shah Alam,Selangor,P012,Matcha Green Tea,Tea,Green Tea,35,50,2,70,100,30
36380,9/12/2021,S008,Central,Petaling Jaya,Selangor,P012,Matcha Green Tea,Tea,Green Tea,35,50,5,175,250,75
36381,9/12/2021,S004,Northern,Taiping,Perak,P010,English Breakfast Tea,Tea,Black Tea,18,25,5,90,125,35
36382,9/12/2021,S003,Northern,Ipoh,Perak,P010,English Breakfast Tea,Tea,Black Tea,18,25,4,72,100,28
36383,9/12/2021,S005,Central,Kuala Lumpur,WP Kuala Lumpur,P010,English Breakfast Tea,Tea,Black Tea,18,25,1,18,25,7
36384,9/12/2021,S008,Central,Petaling Jaya,Selangor,P010,English Breakfast Tea,Tea,Black Tea,18,25,5,90,125,35
36385,9/12/2021,S012,Southern,Senai,Johor,P010,English Breakfast Tea,Tea,Black Tea,18,25,11,198,275,77
36386,9/12/2021,S003,Northern,Ipoh,Perak,P011,Earl Grey Tea,Tea,Black Tea,20,28,12,240,336,96
36387,9/12/2021,S007,Central,Cyberjaya,Selangor,P011,Earl Grey Tea,Tea,Black Tea,20,28,5,100,140,40
36388,9/12/2021,S012,Southern,Senai,Johor,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,1,10,15,5
36389,9/12/2021,S017,East Coast,Kota Bharu,Kelantan,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,5,60,90,30
36390,9/12/2021,S005,Central,Kuala Lumpur,WP Kuala Lumpur,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,6,72,108,36
36391,9/12/2021,S007,Central,Cyberjaya,Selangor,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,11,132,198,66
36392,9/12/2021,S004,Northern,Taiping,Perak,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,1,8,12,4
36393,9/12/2021,S002,Northern,George Town,Penang,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,2,16,24,8
36394,9/12/2021,S001,Northern,Alor Setar,Kedah,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,4,32,48,16
36395,9/12/2021,S019,East Coast,Kuantan,Pahang,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,4,32,48,16
36396,9/12/2021,S008,Central,Petaling Jaya,Selangor,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,5,40,60,20
36397,9/12/2021,S016,Southern,Sendayan,Negeri Sembilan,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,8,64,96,32
36398,9/12/2021,S016,Southern,Sendayan,Negeri Sembilan,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,11,88,132,44
36399,10/12/2021,S016,Southern,Sendayan,Negeri Sembilan,P003,Dark Roast Beans,Coffee,Beans,42,55,1,42,55,13
36400,10/12/2021,S006,Central,Shah Alam,Selangor,P001,Arabica Coffee Beans,Coffee,Beans,45,60,11,495,660,165
36401,10/12/2021,S007,Central,Cyberjaya,Selangor,P001,Arabica Coffee Beans,Coffee,Beans,45,60,4,180,240,60
36402,10/12/2021,S005,Central,Kuala Lumpur,WP Kuala Lumpur,P001,Arabica Coffee Beans,Coffee,Beans,45,60,7,315,420,105
36403,10/12/2021,S016,Southern,Sendayan,Negeri Sembilan,P002,Robusta Coffee Beans,Coffee,Beans,38,50,7,266,350,84
36404,10/12/2021,S016,Southern,Sendayan,Negeri Sembilan,P002,Robusta Coffee Beans,Coffee,Beans,38,50,4,152,200,48
36405,10/12/2021,S002,Northern,George Town,Penang,P002,Robusta Coffee Beans,Coffee,Beans,38,50,4,152,200,48
36406,10/12/2021,S001,Northern,Alor Setar,Kedah,P002,Robusta Coffee Beans,Coffee,Beans,38,50,3,114,150,36
36407,10/12/2021,S019,East Coast,Kuantan,Pahang,P002,Robusta Coffee Beans,Coffee,Beans,38,50,4,152,200,48
36408,10/12/2021,S017,East Coast,Kota Bharu,Kelantan,P002,Robusta Coffee Beans,Coffee,Beans,38,50,5,190,250,60
36409,10/12/2021,S008,Central,Petaling Jaya,Selangor,P002,Robusta Coffee Beans,Coffee,Beans,38,50,6,228,300,72
36410,10/12/2021,S002,Northern,George Town,Penang,P005,Robusta Ground Coffee,Coffee,Ground,26,35,5,130,175,45
36411,10/12/2021,S013,Southern,Melaka,Melaka,P005,Robusta Ground Coffee,Coffee,Ground,26,35,7,182,245,63
36412,10/12/2021,S004,Northern,Taiping,Perak,P004,Arabica Ground Coffee,Coffee,Ground,30,40,1,30,40,10
36413,10/12/2021,S005,Central,Kuala Lumpur,WP Kuala Lumpur,P004,Arabica Ground Coffee,Coffee,Ground,30,40,8,240,320,80
36414,10/12/2021,S008,Central,Petaling Jaya,Selangor,P004,Arabica Ground Coffee,Coffee,Ground,30,40,1,30,40,10
36415,10/12/2021,S008,Central,Petaling Jaya,Selangor,P004,Arabica Ground Coffee,Coffee,Ground,30,40,11,330,440,110
36416,10/12/2021,S012,Southern,Senai,Johor,P004,Arabica Ground Coffee,Coffee,Ground,30,40,5,150,200,50
36417,10/12/2021,S014,Southern,Seremban,Negeri Sembilan,P006,Instant Coffee,Coffee,Instant,18,25,12,216,300,84
36418,10/12/2021,S014,Southern,Seremban,Negeri Sembilan,P006,Instant Coffee,Coffee,Instant,18,25,10,180,250,70
36419,10/12/2021,S014,Southern,Seremban,Negeri Sembilan,P006,Instant Coffee,Coffee,Instant,18,25,4,72,100,28
36420,10/12/2021,S017,East Coast,Kota Bharu,Kelantan,P006,Instant Coffee,Coffee,Instant,18,25,4,72,100,28
36421,10/12/2021,S018,East Coast,Kuala Terengganu,Terengganu,P006,Instant Coffee,Coffee,Instant,18,25,1,18,25,7
36422,10/12/2021,S001,Northern,Alor Setar,Kedah,P006,Instant Coffee,Coffee,Instant,18,25,2,36,50,14
36423,10/12/2021,S005,Central,Kuala Lumpur,WP Kuala Lumpur,P006,Instant Coffee,Coffee,Instant,18,25,5,90,125,35
36424,10/12/2021,S003,Northern,Ipoh,Perak,P006,Instant Coffee,Coffee,Instant,18,25,5,90,125,35
36425,10/12/2021,S005,Central,Kuala Lumpur,WP Kuala Lumpur,P013,Oolong Tea,Tea,Oolong Tea,32,45,1,32,45,13
36426,10/12/2021,S009,Central,Putrajaya,WP Putrajaya,P013,Oolong Tea,Tea,Oolong Tea,32,45,7,224,315,91
36427,10/12/2021,S017,East Coast,Kota Bharu,Kelantan,P013,Oolong Tea,Tea,Oolong Tea,32,45,3,96,135,39
36428,10/12/2021,S011,Southern,Iskandar Puteri,Johor,P013,Oolong Tea,Tea,Oolong Tea,32,45,5,160,225,65
36429,10/12/2021,S010,Southern,Johor Bahru,Johor,P012,Matcha Green Tea,Tea,Green Tea,35,50,5,175,250,75
36430,10/12/2021,S010,Southern,Johor Bahru,Johor,P012,Matcha Green Tea,Tea,Green Tea,35,50,1,35,50,15
36431,10/12/2021,S004,Northern,Taiping,Perak,P012,Matcha Green Tea,Tea,Green Tea,35,50,4,140,200,60
36432,10/12/2021,S005,Central,Kuala Lumpur,WP Kuala Lumpur,P012,Matcha Green Tea,Tea,Green Tea,35,50,1,35,50,15
36433,10/12/2021,S006,Central,Shah Alam,Selangor,P012,Matcha Green Tea,Tea,Green Tea,35,50,10,350,500,150
36434,10/12/2021,S008,Central,Petaling Jaya,Selangor,P010,English Breakfast Tea,Tea,Black Tea,18,25,1,18,25,7
36435,10/12/2021,S007,Central,Cyberjaya,Selangor,P010,English Breakfast Tea,Tea,Black Tea,18,25,5,90,125,35
36436,10/12/2021,S009,Central,Putrajaya,WP Putrajaya,P011,Earl Grey Tea,Tea,Black Tea,20,28,4,80,112,32
36437,10/12/2021,S007,Central,Cyberjaya,Selangor,P011,Earl Grey Tea,Tea,Black Tea,20,28,1,20,28,8
36438,10/12/2021,S007,Central,Cyberjaya,Selangor,P011,Earl Grey Tea,Tea,Black Tea,20,28,5,100,140,40
36439,10/12/2021,S005,Central,Kuala Lumpur,WP Kuala Lumpur,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,1,10,15,5
36440,10/12/2021,S017,East Coast,Kota Bharu,Kelantan,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,1,10,15,5
36441,10/12/2021,S016,Southern,Sendayan,Negeri Sembilan,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,4,48,72,24
36442,10/12/2021,S014,Southern,Seremban,Negeri Sembilan,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,1,12,18,6
36443,10/12/2021,S013,Southern,Melaka,Melaka,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,4,48,72,24
36444,10/12/2021,S006,Central,Shah Alam,Selangor,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,8,96,144,48
36445,10/12/2021,S007,Central,Cyberjaya,Selangor,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,5,60,90,30
36446,10/12/2021,S008,Central,Petaling Jaya,Selangor,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,5,60,90,30
36447,10/12/2021,S017,East Coast,Kota Bharu,Kelantan,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,4,32,48,16
36448,11/12/2021,S010,Southern,Johor Bahru,Johor,P003,Dark Roast Beans,Coffee,Beans,42,55,10,420,550,130
36449,11/12/2021,S013,Southern,Melaka,Melaka,P003,Dark Roast Beans,Coffee,Beans,42,55,5,210,275,65
36450,11/12/2021,S002,Northern,George Town,Penang,P003,Dark Roast Beans,Coffee,Beans,42,55,1,42,55,13
36451,11/12/2021,S002,Northern,George Town,Penang,P003,Dark Roast Beans,Coffee,Beans,42,55,5,210,275,65
36452,11/12/2021,S004,Northern,Taiping,Perak,P003,Dark Roast Beans,Coffee,Beans,42,55,12,504,660,156
36453,11/12/2021,S011,Southern,Iskandar Puteri,Johor,P001,Arabica Coffee Beans,Coffee,Beans,45,60,1,45,60,15
36454,11/12/2021,S014,Southern,Seremban,Negeri Sembilan,P001,Arabica Coffee Beans,Coffee,Beans,45,60,1,45,60,15
36455,11/12/2021,S015,Southern,Seremban 2,Negeri Sembilan,P001,Arabica Coffee Beans,Coffee,Beans,45,60,1,45,60,15
36456,11/12/2021,S010,Southern,Johor Bahru,Johor,P002,Robusta Coffee Beans,Coffee,Beans,38,50,5,190,250,60
36457,11/12/2021,S003,Northern,Ipoh,Perak,P005,Robusta Ground Coffee,Coffee,Ground,26,35,5,130,175,45
36458,11/12/2021,S005,Central,Kuala Lumpur,WP Kuala Lumpur,P005,Robusta Ground Coffee,Coffee,Ground,26,35,11,286,385,99
36459,11/12/2021,S011,Southern,Iskandar Puteri,Johor,P005,Robusta Ground Coffee,Coffee,Ground,26,35,10,260,350,90
36460,11/12/2021,S003,Northern,Ipoh,Perak,P004,Arabica Ground Coffee,Coffee,Ground,30,40,5,150,200,50
36461,11/12/2021,S009,Central,Putrajaya,WP Putrajaya,P004,Arabica Ground Coffee,Coffee,Ground,30,40,5,150,200,50
36462,11/12/2021,S010,Southern,Johor Bahru,Johor,P004,Arabica Ground Coffee,Coffee,Ground,30,40,5,150,200,50
36463,11/12/2021,S016,Southern,Sendayan,Negeri Sembilan,P004,Arabica Ground Coffee,Coffee,Ground,30,40,1,30,40,10
36464,11/12/2021,S016,Southern,Sendayan,Negeri Sembilan,P006,Instant Coffee,Coffee,Instant,18,25,8,144,200,56
36465,11/12/2021,S009,Central,Putrajaya,WP Putrajaya,P006,Instant Coffee,Coffee,Instant,18,25,11,198,275,77
36466,11/12/2021,S001,Northern,Alor Setar,Kedah,P006,Instant Coffee,Coffee,Instant,18,25,1,18,25,7
36467,11/12/2021,S002,Northern,George Town,Penang,P006,Instant Coffee,Coffee,Instant,18,25,1,18,25,7
36468,11/12/2021,S017,East Coast,Kota Bharu,Kelantan,P013,Oolong Tea,Tea,Oolong Tea,32,45,1,32,45,13
36469,11/12/2021,S019,East Coast,Kuantan,Pahang,P013,Oolong Tea,Tea,Oolong Tea,32,45,1,32,45,13
36470,11/12/2021,S018,East Coast,Kuala Terengganu,Terengganu,P013,Oolong Tea,Tea,Oolong Tea,32,45,4,128,180,52
36471,11/12/2021,S002,Northern,George Town,Penang,P013,Oolong Tea,Tea,Oolong Tea,32,45,4,128,180,52
36472,11/12/2021,S010,Southern,Johor Bahru,Johor,P012,Matcha Green Tea,Tea,Green Tea,35,50,5,175,250,75
36473,11/12/2021,S001,Northern,Alor Setar,Kedah,P012,Matcha Green Tea,Tea,Green Tea,35,50,5,175,250,75
36474,11/12/2021,S009,Central,Putrajaya,WP Putrajaya,P012,Matcha Green Tea,Tea,Green Tea,35,50,1,35,50,15
36475,11/12/2021,S004,Northern,Taiping,Perak,P010,English Breakfast Tea,Tea,Black Tea,18,25,6,108,150,42
36476,11/12/2021,S016,Southern,Sendayan,Negeri Sembilan,P010,English Breakfast Tea,Tea,Black Tea,18,25,2,36,50,14
36477,11/12/2021,S018,East Coast,Kuala Terengganu,Terengganu,P011,Earl Grey Tea,Tea,Black Tea,20,28,4,80,112,32
36478,11/12/2021,S006,Central,Shah Alam,Selangor,P011,Earl Grey Tea,Tea,Black Tea,20,28,5,100,140,40
36479,11/12/2021,S007,Central,Cyberjaya,Selangor,P011,Earl Grey Tea,Tea,Black Tea,20,28,8,160,224,64
36480,11/12/2021,S019,East Coast,Kuantan,Pahang,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,6,60,90,30
36481,11/12/2021,S012,Southern,Senai,Johor,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,5,50,75,25
36482,11/12/2021,S017,East Coast,Kota Bharu,Kelantan,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,5,60,90,30
36483,11/12/2021,S007,Central,Cyberjaya,Selangor,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,5,60,90,30
36484,11/12/2021,S007,Central,Cyberjaya,Selangor,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,6,72,108,36
36485,11/12/2021,S002,Northern,George Town,Penang,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,4,32,48,16
36486,11/12/2021,S017,East Coast,Kota Bharu,Kelantan,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,3,24,36,12
36487,11/12/2021,S018,East Coast,Kuala Terengganu,Terengganu,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,4,32,48,16
36488,11/12/2021,S019,East Coast,Kuantan,Pahang,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,4,32,48,16
36489,11/12/2021,S019,East Coast,Kuantan,Pahang,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,4,32,48,16
36490,11/12/2021,S006,Central,Shah Alam,Selangor,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,3,24,36,12
36491,11/12/2021,S006,Central,Shah Alam,Selangor,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,5,40,60,20
36492,11/12/2021,S010,Southern,Johor Bahru,Johor,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,4,32,48,16
36493,12/12/2021,S012,Southern,Senai,Johor,P003,Dark Roast Beans,Coffee,Beans,42,55,5,210,275,65
36494,12/12/2021,S012,Southern,Senai,Johor,P003,Dark Roast Beans,Coffee,Beans,42,55,1,42,55,13
36495,12/12/2021,S010,Southern,Johor Bahru,Johor,P003,Dark Roast Beans,Coffee,Beans,42,55,2,84,110,26
36496,12/12/2021,S015,Southern,Seremban 2,Negeri Sembilan,P003,Dark Roast Beans,Coffee,Beans,42,55,5,210,275,65
36497,12/12/2021,S018,East Coast,Kuala Terengganu,Terengganu,P003,Dark Roast Beans,Coffee,Beans,42,55,2,84,110,26
36498,12/12/2021,S007,Central,Cyberjaya,Selangor,P003,Dark Roast Beans,Coffee,Beans,42,55,1,42,55,13
36499,12/12/2021,S008,Central,Petaling Jaya,Selangor,P001,Arabica Coffee Beans,Coffee,Beans,45,60,7,315,420,105
36500,12/12/2021,S004,Northern,Taiping,Perak,P001,Arabica Coffee Beans,Coffee,Beans,45,60,5,225,300,75
36501,12/12/2021,S017,East Coast,Kota Bharu,Kelantan,P001,Arabica Coffee Beans,Coffee,Beans,45,60,4,180,240,60
36502,12/12/2021,S018,East Coast,Kuala Terengganu,Terengganu,P002,Robusta Coffee Beans,Coffee,Beans,38,50,4,152,200,48
36503,12/12/2021,S005,Central,Kuala Lumpur,WP Kuala Lumpur,P002,Robusta Coffee Beans,Coffee,Beans,38,50,4,152,200,48
36504,12/12/2021,S007,Central,Cyberjaya,Selangor,P002,Robusta Coffee Beans,Coffee,Beans,38,50,4,152,200,48
36505,12/12/2021,S002,Northern,George Town,Penang,P005,Robusta Ground Coffee,Coffee,Ground,26,35,9,234,315,81
36506,12/12/2021,S018,East Coast,Kuala Terengganu,Terengganu,P005,Robusta Ground Coffee,Coffee,Ground,26,35,11,286,385,99
36507,12/12/2021,S016,Southern,Sendayan,Negeri Sembilan,P005,Robusta Ground Coffee,Coffee,Ground,26,35,1,26,35,9
36508,12/12/2021,S012,Southern,Senai,Johor,P005,Robusta Ground Coffee,Coffee,Ground,26,35,4,104,140,36
36509,12/12/2021,S010,Southern,Johor Bahru,Johor,P005,Robusta Ground Coffee,Coffee,Ground,26,35,5,130,175,45
36510,12/12/2021,S010,Southern,Johor Bahru,Johor,P004,Arabica Ground Coffee,Coffee,Ground,30,40,2,60,80,20
36511,12/12/2021,S011,Southern,Iskandar Puteri,Johor,P004,Arabica Ground Coffee,Coffee,Ground,30,40,1,30,40,10
36512,12/12/2021,S011,Southern,Iskandar Puteri,Johor,P004,Arabica Ground Coffee,Coffee,Ground,30,40,11,330,440,110
36513,12/12/2021,S016,Southern,Sendayan,Negeri Sembilan,P004,Arabica Ground Coffee,Coffee,Ground,30,40,3,90,120,30
36514,12/12/2021,S013,Southern,Melaka,Melaka,P004,Arabica Ground Coffee,Coffee,Ground,30,40,5,150,200,50
36515,12/12/2021,S016,Southern,Sendayan,Negeri Sembilan,P006,Instant Coffee,Coffee,Instant,18,25,12,216,300,84
36516,12/12/2021,S017,East Coast,Kota Bharu,Kelantan,P006,Instant Coffee,Coffee,Instant,18,25,4,72,100,28
36517,12/12/2021,S003,Northern,Ipoh,Perak,P006,Instant Coffee,Coffee,Instant,18,25,5,90,125,35
36518,12/12/2021,S008,Central,Petaling Jaya,Selangor,P006,Instant Coffee,Coffee,Instant,18,25,2,36,50,14
36519,12/12/2021,S009,Central,Putrajaya,WP Putrajaya,P013,Oolong Tea,Tea,Oolong Tea,32,45,1,32,45,13
36520,12/12/2021,S008,Central,Petaling Jaya,Selangor,P013,Oolong Tea,Tea,Oolong Tea,32,45,8,256,360,104
36521,12/12/2021,S007,Central,Cyberjaya,Selangor,P013,Oolong Tea,Tea,Oolong Tea,32,45,1,32,45,13
36522,12/12/2021,S015,Southern,Seremban 2,Negeri Sembilan,P013,Oolong Tea,Tea,Oolong Tea,32,45,1,32,45,13
36523,12/12/2021,S014,Southern,Seremban,Negeri Sembilan,P013,Oolong Tea,Tea,Oolong Tea,32,45,6,192,270,78
36524,12/12/2021,S014,Southern,Seremban,Negeri Sembilan,P013,Oolong Tea,Tea,Oolong Tea,32,45,5,160,225,65
36525,12/12/2021,S013,Southern,Melaka,Melaka,P012,Matcha Green Tea,Tea,Green Tea,35,50,2,70,100,30
36526,12/12/2021,S002,Northern,George Town,Penang,P012,Matcha Green Tea,Tea,Green Tea,35,50,1,35,50,15
36527,12/12/2021,S009,Central,Putrajaya,WP Putrajaya,P012,Matcha Green Tea,Tea,Green Tea,35,50,4,140,200,60
36528,12/12/2021,S009,Central,Putrajaya,WP Putrajaya,P012,Matcha Green Tea,Tea,Green Tea,35,50,10,350,500,150
36529,12/12/2021,S005,Central,Kuala Lumpur,WP Kuala Lumpur,P010,English Breakfast Tea,Tea,Black Tea,18,25,6,108,150,42
36530,12/12/2021,S018,East Coast,Kuala Terengganu,Terengganu,P010,English Breakfast Tea,Tea,Black Tea,18,25,1,18,25,7
36531,12/12/2021,S018,East Coast,Kuala Terengganu,Terengganu,P010,English Breakfast Tea,Tea,Black Tea,18,25,6,108,150,42
36532,12/12/2021,S018,East Coast,Kuala Terengganu,Terengganu,P010,English Breakfast Tea,Tea,Black Tea,18,25,4,72,100,28
36533,12/12/2021,S017,East Coast,Kota Bharu,Kelantan,P010,English Breakfast Tea,Tea,Black Tea,18,25,5,90,125,35
36534,12/12/2021,S006,Central,Shah Alam,Selangor,P010,English Breakfast Tea,Tea,Black Tea,18,25,8,144,200,56
36535,12/12/2021,S014,Southern,Seremban,Negeri Sembilan,P010,English Breakfast Tea,Tea,Black Tea,18,25,3,54,75,21
36536,12/12/2021,S014,Southern,Seremban,Negeri Sembilan,P010,English Breakfast Tea,Tea,Black Tea,18,25,2,36,50,14
36537,12/12/2021,S016,Southern,Sendayan,Negeri Sembilan,P010,English Breakfast Tea,Tea,Black Tea,18,25,8,144,200,56
36538,12/12/2021,S015,Southern,Seremban 2,Negeri Sembilan,P011,Earl Grey Tea,Tea,Black Tea,20,28,5,100,140,40
36539,12/12/2021,S004,Northern,Taiping,Perak,P011,Earl Grey Tea,Tea,Black Tea,20,28,5,100,140,40
36540,12/12/2021,S017,East Coast,Kota Bharu,Kelantan,P011,Earl Grey Tea,Tea,Black Tea,20,28,1,20,28,8
36541,12/12/2021,S009,Central,Putrajaya,WP Putrajaya,P011,Earl Grey Tea,Tea,Black Tea,20,28,4,80,112,32
36542,12/12/2021,S009,Central,Putrajaya,WP Putrajaya,P011,Earl Grey Tea,Tea,Black Tea,20,28,7,140,196,56
36543,12/12/2021,S009,Central,Putrajaya,WP Putrajaya,P011,Earl Grey Tea,Tea,Black Tea,20,28,10,200,280,80
36544,12/12/2021,S011,Southern,Iskandar Puteri,Johor,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,4,40,60,20
36545,12/12/2021,S012,Southern,Senai,Johor,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,8,80,120,40
36546,12/12/2021,S012,Southern,Senai,Johor,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,11,132,198,66
36547,12/12/2021,S013,Southern,Melaka,Melaka,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,10,120,180,60
36548,12/12/2021,S013,Southern,Melaka,Melaka,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,6,72,108,36
36549,12/12/2021,S001,Northern,Alor Setar,Kedah,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,4,48,72,24
36550,12/12/2021,S018,East Coast,Kuala Terengganu,Terengganu,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,3,36,54,18
36551,12/12/2021,S006,Central,Shah Alam,Selangor,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,8,96,144,48
36552,12/12/2021,S004,Northern,Taiping,Perak,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,10,80,120,40
36553,12/12/2021,S017,East Coast,Kota Bharu,Kelantan,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,4,32,48,16
36554,12/12/2021,S016,Southern,Sendayan,Negeri Sembilan,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,5,40,60,20
36555,12/12/2021,S014,Southern,Seremban,Negeri Sembilan,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,1,8,12,4
36556,13/12/2021,S004,Northern,Taiping,Perak,P003,Dark Roast Beans,Coffee,Beans,42,55,4,168,220,52
36557,13/12/2021,S009,Central,Putrajaya,WP Putrajaya,P003,Dark Roast Beans,Coffee,Beans,42,55,6,252,330,78
36558,13/12/2021,S006,Central,Shah Alam,Selangor,P001,Arabica Coffee Beans,Coffee,Beans,45,60,1,45,60,15
36559,13/12/2021,S006,Central,Shah Alam,Selangor,P001,Arabica Coffee Beans,Coffee,Beans,45,60,6,270,360,90
36560,13/12/2021,S005,Central,Kuala Lumpur,WP Kuala Lumpur,P001,Arabica Coffee Beans,Coffee,Beans,45,60,12,540,720,180
36561,13/12/2021,S018,East Coast,Kuala Terengganu,Terengganu,P001,Arabica Coffee Beans,Coffee,Beans,45,60,4,180,240,60
36562,13/12/2021,S016,Southern,Sendayan,Negeri Sembilan,P001,Arabica Coffee Beans,Coffee,Beans,45,60,5,225,300,75
36563,13/12/2021,S013,Southern,Melaka,Melaka,P002,Robusta Coffee Beans,Coffee,Beans,38,50,8,304,400,96
36564,13/12/2021,S017,East Coast,Kota Bharu,Kelantan,P002,Robusta Coffee Beans,Coffee,Beans,38,50,6,228,300,72
36565,13/12/2021,S012,Southern,Senai,Johor,P005,Robusta Ground Coffee,Coffee,Ground,26,35,1,26,35,9
36566,13/12/2021,S002,Northern,George Town,Penang,P004,Arabica Ground Coffee,Coffee,Ground,30,40,9,270,360,90
36567,13/12/2021,S003,Northern,Ipoh,Perak,P004,Arabica Ground Coffee,Coffee,Ground,30,40,4,120,160,40
36568,13/12/2021,S017,East Coast,Kota Bharu,Kelantan,P004,Arabica Ground Coffee,Coffee,Ground,30,40,4,120,160,40
36569,13/12/2021,S006,Central,Shah Alam,Selangor,P004,Arabica Ground Coffee,Coffee,Ground,30,40,5,150,200,50
36570,13/12/2021,S006,Central,Shah Alam,Selangor,P004,Arabica Ground Coffee,Coffee,Ground,30,40,4,120,160,40
36571,13/12/2021,S010,Southern,Johor Bahru,Johor,P004,Arabica Ground Coffee,Coffee,Ground,30,40,4,120,160,40
36572,13/12/2021,S011,Southern,Iskandar Puteri,Johor,P004,Arabica Ground Coffee,Coffee,Ground,30,40,4,120,160,40
36573,13/12/2021,S014,Southern,Seremban,Negeri Sembilan,P004,Arabica Ground Coffee,Coffee,Ground,30,40,1,30,40,10
36574,13/12/2021,S010,Southern,Johor Bahru,Johor,P013,Oolong Tea,Tea,Oolong Tea,32,45,1,32,45,13
36575,13/12/2021,S013,Southern,Melaka,Melaka,P013,Oolong Tea,Tea,Oolong Tea,32,45,4,128,180,52
36576,13/12/2021,S013,Southern,Melaka,Melaka,P013,Oolong Tea,Tea,Oolong Tea,32,45,4,128,180,52
36577,13/12/2021,S013,Southern,Melaka,Melaka,P012,Matcha Green Tea,Tea,Green Tea,35,50,2,70,100,30
36578,13/12/2021,S016,Southern,Sendayan,Negeri Sembilan,P012,Matcha Green Tea,Tea,Green Tea,35,50,5,175,250,75
36579,13/12/2021,S002,Northern,George Town,Penang,P012,Matcha Green Tea,Tea,Green Tea,35,50,4,140,200,60
36580,13/12/2021,S017,East Coast,Kota Bharu,Kelantan,P012,Matcha Green Tea,Tea,Green Tea,35,50,7,245,350,105
